                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    156,                0.46216,                0.31031,                0.86198,                0.94716,                0.98268,                0.97368,                0.87757,                 0.5321,                0.53839,                0.83375,             0.00033967,             0.00033967,             0.00033967
                    157,                0.45528,                0.31043,                0.86246,                0.95421,                 0.9839,                0.97636,                0.89276,                0.53951,                0.53995,                0.82862,              0.0003326,              0.0003326,              0.0003326
                    158,                0.46441,                0.30682,                0.86821,                0.95158,                0.98663,                0.98082,                0.88338,                0.54122,                0.51789,                0.83468,             0.00032553,             0.00032553,             0.00032553
                    159,                0.46205,                0.30727,                0.86563,                0.94204,                0.97403,                0.97882,                0.87933,                0.55063,                0.52547,                0.83319,             0.00031845,             0.00031845,             0.00031845
                    160,                0.47161,                0.31579,                0.85966,                0.94371,                0.97917,                0.97983,                0.88026,                0.54206,                0.53706,                0.84137,             0.00031138,             0.00031138,             0.00031138
                    161,                 0.4474,                0.30674,                0.85987,                0.94851,                0.98898,                0.97773,                0.86897,                0.54592,                0.52981,                0.84082,             0.00030431,             0.00030431,             0.00030431
                    162,                0.44463,                0.30476,                0.86221,                0.95218,                 0.9749,                0.98017,                0.87435,                0.58709,                0.54033,                0.85284,             0.00029723,             0.00029723,             0.00029723
                    163,                0.46916,                0.32384,                0.87275,                0.96156,                0.98141,                0.97641,                0.87466,                0.54646,                0.51537,                0.84722,             0.00029016,             0.00029016,             0.00029016
                    164,                0.45481,                0.30604,                0.86103,                0.95873,                0.98062,                0.97943,                0.88002,                0.51813,                0.52855,                0.83641,             0.00028308,             0.00028308,             0.00028308
                    165,                0.44633,                 0.3041,                0.85672,                0.95541,                0.98091,                0.97718,                0.87709,                0.52525,                 0.5266,                0.83013,             0.00027601,             0.00027601,             0.00027601
                    166,                0.43786,                0.30493,                0.85846,                0.96011,                 0.9858,                0.97689,                0.88578,                0.52015,                0.52155,                 0.8265,             0.00026894,             0.00026894,             0.00026894
                    167,                0.46007,                0.31177,                0.86827,                0.95182,                0.98815,                0.98013,                0.86194,                0.54532,                0.53874,                 0.8382,             0.00026186,             0.00026186,             0.00026186
                    168,                 0.4582,                0.30866,                0.86327,                0.95174,                0.98646,                0.98085,                0.87892,                0.53468,                0.52553,                0.83955,             0.00025479,             0.00025479,             0.00025479
                    169,                0.44355,                0.29856,                0.85712,                0.95053,                 0.9902,                0.97568,                0.85952,                0.53872,                0.53409,                0.82861,             0.00024772,             0.00024772,             0.00024772
                    170,                0.45182,                0.30432,                0.85703,                0.95455,                0.98937,                0.97871,                0.88613,                0.51831,                0.53324,                 0.8311,             0.00024064,             0.00024064,             0.00024064
                    171,                0.45464,                0.30914,                0.86451,                0.95948,                0.98554,                 0.9773,                  0.874,                0.52601,                0.55373,                0.82945,             0.00023357,             0.00023357,             0.00023357
                    172,                0.42835,                0.29275,                0.85995,                0.95577,                0.99261,                0.97643,                0.87729,                0.53238,                 0.5569,                0.83318,              0.0002265,              0.0002265,              0.0002265
                    173,                0.42775,                0.29058,                0.86403,                0.94975,                0.99351,                0.97122,                 0.8725,                0.50513,                0.53317,                0.82773,             0.00021942,             0.00021942,             0.00021942
                    174,                0.42047,                0.29346,                 0.8603,                 0.9522,                0.99567,                0.97257,                0.86669,                0.52976,                0.55513,                0.83169,             0.00021235,             0.00021235,             0.00021235
                    175,                0.43739,                0.29829,                0.86006,                0.95619,                0.99248,                0.97632,                0.86637,                0.53146,                0.55691,                0.83009,             0.00020528,             0.00020528,             0.00020528
                    176,                0.42796,                0.28931,                0.85652,                0.95677,                 0.9918,                0.97698,                0.87563,                0.52885,                0.56732,                0.83569,              0.0001982,              0.0001982,              0.0001982
                    177,                0.41209,                0.28505,                0.85134,                0.95621,                0.98426,                0.97548,                0.87892,                 0.5342,                0.55002,                0.83666,             0.00019113,             0.00019113,             0.00019113
                    178,                0.41845,                 0.2882,                0.85543,                0.95684,                0.98258,                0.97439,                0.88638,                0.54322,                0.53773,                0.83493,             0.00018406,             0.00018406,             0.00018406
                    179,                0.43224,                0.28706,                0.85726,                 0.9578,                 0.9895,                0.97461,                0.87278,                0.51255,                0.53622,                0.82982,             0.00017698,             0.00017698,             0.00017698
                    180,                0.43198,                0.29498,                0.86374,                0.95865,                0.99007,                0.97636,                0.88393,                0.51414,                0.54595,                0.82583,             0.00016991,             0.00016991,             0.00016991
                    181,                0.41648,                 0.2812,                0.85075,                0.95857,                0.98598,                0.97597,                0.88696,                 0.5149,                0.52981,                0.82569,             0.00016283,             0.00016283,             0.00016283
                    182,                0.42182,                 0.2853,                0.86635,                0.95684,                0.98921,                0.97328,                0.88578,                0.51737,                0.53682,                 0.8257,             0.00015576,             0.00015576,             0.00015576
                    183,                0.40876,                0.28065,                0.85227,                0.95842,                0.97652,                0.97649,                0.89039,                0.51957,                0.51955,                0.82438,             0.00014869,             0.00014869,             0.00014869
                    184,                0.40735,                0.28223,                 0.8585,                0.95161,                0.98571,                0.97574,                0.87788,                0.53386,                 0.5242,                0.83176,             0.00014161,             0.00014161,             0.00014161
                    185,                0.40116,                0.27584,                0.85314,                0.95449,                0.98456,                0.97765,                0.89785,                0.51111,                0.51984,                0.82479,             0.00013454,             0.00013454,             0.00013454
                    186,                0.39774,                0.27763,                0.84784,                0.95936,                0.98736,                0.97898,                0.90077,                0.50071,                0.52398,                0.82094,             0.00012747,             0.00012747,             0.00012747
                    187,                0.41475,                0.28362,                 0.8527,                0.95897,                0.98701,                0.97894,                 0.8927,                0.51399,                0.53418,                0.81886,             0.00012039,             0.00012039,             0.00012039
                    188,                0.43514,                0.29375,                 0.8616,                 0.9546,                0.98749,                0.97959,                0.89162,                0.48993,                0.53391,                0.81896,             0.00011332,             0.00011332,             0.00011332
                    189,                0.41094,                0.28016,                0.84978,                0.95372,                0.98486,                0.97921,                0.88342,                0.50327,                0.53506,                0.81912,             0.00010625,             0.00010625,             0.00010625
                    190,                0.40649,                0.27725,                0.84934,                0.95674,                0.98158,                0.97809,                0.87908,                0.49842,                0.53819,                0.82146,             9.9173e-05,             9.9173e-05,             9.9173e-05
                    191,                0.37421,                0.23972,                0.81512,                 0.9554,                0.98513,                0.97832,                0.88497,                0.50533,                0.51874,                0.82356,             9.2099e-05,             9.2099e-05,             9.2099e-05
                    192,                0.34586,                0.22906,                0.81203,                0.96013,                0.98475,                0.97689,                0.88114,                0.49219,                0.51934,                0.81878,             8.5026e-05,             8.5026e-05,             8.5026e-05
                    193,                0.33013,                 0.2256,                0.81099,                0.96083,                0.99134,                 0.9748,                0.87655,                0.49317,                0.53558,                0.81763,             7.7952e-05,             7.7952e-05,             7.7952e-05
                    194,                0.32072,                0.22734,                0.80456,                0.96061,                0.99134,                0.97534,                0.88527,                0.49591,                0.55842,                0.81963,             7.0878e-05,             7.0878e-05,             7.0878e-05
                    195,                0.31422,                0.21796,                0.80043,                0.95893,                0.99134,                 0.9772,                0.89032,                0.50607,                0.55367,                0.82274,             6.3805e-05,             6.3805e-05,             6.3805e-05
                    196,                0.31085,                0.22007,                  0.805,                0.95805,                0.99134,                0.97998,                0.88101,                0.49864,                0.56415,                0.82454,             5.6731e-05,             5.6731e-05,             5.6731e-05
                    197,                0.31469,                 0.2216,                0.80422,                0.95718,                0.99567,                0.97816,                0.87863,                0.50402,                0.56688,                0.82293,             4.9658e-05,             4.9658e-05,             4.9658e-05
                    198,                0.30919,                0.21649,                0.79683,                0.95664,                0.98901,                0.97502,                0.88284,                0.49442,                0.56512,                0.82012,             4.2584e-05,             4.2584e-05,             4.2584e-05
                    199,                0.32094,                0.21299,                0.79974,                0.95678,                0.98943,                0.97614,                0.87652,                0.49748,                0.56607,                0.81936,             3.5511e-05,             3.5511e-05,             3.5511e-05
                    200,                0.30177,                0.21295,                 0.7989,                0.95893,                0.99134,                0.97704,                 0.8867,                0.49938,                0.56764,                0.81805,             2.8437e-05,             2.8437e-05,             2.8437e-05
