                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    157,                0.46578,                0.32036,                0.87096,                0.95402,                0.97984,                0.97383,                0.86642,                0.58407,                0.40276,                0.81542,              0.0003326,              0.0003326,              0.0003326
                    158,                0.46503,                0.32062,                0.86309,                0.95633,                0.97403,                0.97007,                0.87893,                 0.5456,                0.38469,                0.80953,             0.00032553,             0.00032553,             0.00032553
                    159,                0.46867,                0.32415,                0.86519,                0.95604,                0.98717,                0.97714,                0.88572,                0.55076,                0.38648,                0.80934,             0.00031845,             0.00031845,             0.00031845
                    160,                0.45454,                0.31952,                0.86903,                0.94763,                0.98649,                0.97812,                0.86674,                 0.5751,                 0.3937,                0.81441,             0.00031138,             0.00031138,             0.00031138
                    161,                0.48129,                0.32001,                0.86977,                0.96032,                0.97701,                 0.9768,                0.88367,                0.56387,                0.38823,                 0.8109,             0.00030431,             0.00030431,             0.00030431
                    162,                0.49064,                0.33229,                0.87073,                0.91034,                0.98701,                0.97009,                0.87375,                0.56606,                0.37994,                0.81246,             0.00029723,             0.00029723,             0.00029723
                    163,                0.48534,                0.32724,                0.87145,                0.94826,                0.92623,                0.96063,                0.85396,                0.55075,                0.38043,                 0.8117,             0.00029016,             0.00029016,             0.00029016
                    164,                0.49753,                0.33008,                0.86859,                0.89866,                0.97681,                0.96961,                0.86416,                0.53009,                0.37645,                0.80998,             0.00028308,             0.00028308,             0.00028308
                    165,                0.48514,                0.33034,                0.87367,                0.87939,                0.99088,                 0.9627,                0.86307,                0.54122,                 0.3698,                 0.8113,             0.00027601,             0.00027601,             0.00027601
                    166,                0.47167,                0.32762,                 0.8754,                0.91052,                0.98268,                0.96743,                0.87756,                0.54575,                0.35884,                0.81266,             0.00026894,             0.00026894,             0.00026894
                    167,                0.47972,                0.32679,                0.86819,                 0.9137,                0.98474,                0.96686,                0.87891,                0.52936,                0.36611,                0.81315,             0.00026186,             0.00026186,             0.00026186
                    168,                0.45834,                0.31876,                0.87172,                0.91418,                0.98317,                 0.9692,                0.87721,                0.54954,                0.38062,                0.81741,             0.00025479,             0.00025479,             0.00025479
                    169,                0.47433,                0.32543,                0.87519,                0.91319,                0.98701,                0.96831,                0.86745,                0.53958,                0.37348,                0.81208,             0.00024772,             0.00024772,             0.00024772
                    170,                0.46157,                0.31562,                0.86489,                0.91381,                0.98305,                0.96919,                0.86972,                0.54285,                0.36314,                0.80946,             0.00024064,             0.00024064,             0.00024064
                    171,                0.48072,                0.32144,                0.87692,                0.90686,                0.98183,                0.97862,                0.87388,                0.54453,                0.37049,                0.81296,             0.00023357,             0.00023357,             0.00023357
                    172,                0.47547,                0.32318,                0.86479,                0.90921,                0.99009,                0.97116,                0.87188,                0.53838,                0.38521,                0.80912,              0.0002265,              0.0002265,              0.0002265
                    173,                0.45934,                0.32122,                 0.8665,                0.91611,                0.98298,                0.98124,                0.88618,                0.54048,                0.36445,                0.80869,             0.00021942,             0.00021942,             0.00021942
                    174,                0.45582,                0.30953,                0.86746,                0.91305,                0.98292,                 0.9792,                0.88854,                0.53893,                0.37019,                0.81069,             0.00021235,             0.00021235,             0.00021235
                    175,                0.45099,                0.31115,                0.86301,                0.91195,                0.98361,                0.97951,                0.88515,                0.53956,                 0.3798,                0.81206,             0.00020528,             0.00020528,             0.00020528
                    176,                0.45001,                0.31123,                0.86276,                0.91674,                0.98268,                0.97873,                0.88983,                0.55739,                0.37297,                0.81102,              0.0001982,              0.0001982,              0.0001982
                    177,                0.45163,                 0.3148,                 0.8674,                0.92083,                 0.9808,                0.97818,                0.88962,                0.54883,                0.37206,                0.80443,             0.00019113,             0.00019113,             0.00019113
                    178,                0.44909,                0.30458,                0.86985,                0.91661,                0.98261,                0.97778,                0.88649,                0.53968,                0.36435,                0.80328,             0.00018406,             0.00018406,             0.00018406
                    179,                0.44875,                0.31093,                0.86033,                0.91159,                0.98701,                0.97816,                 0.8872,                0.54492,                0.36485,                0.80659,             0.00017698,             0.00017698,             0.00017698
                    180,                0.44727,                0.31117,                0.86573,                0.91195,                0.98573,                0.97499,                0.88198,                 0.5401,                0.36822,                0.80632,             0.00016991,             0.00016991,             0.00016991
                    181,                0.45339,                 0.3118,                0.86715,                0.91651,                0.97113,                0.97661,                0.88015,                0.55535,                0.36674,                0.81051,             0.00016283,             0.00016283,             0.00016283
                    182,                0.43317,                0.30525,                0.86092,                 0.9162,                0.97499,                0.97783,                0.88304,                 0.5361,                0.37128,                0.80494,             0.00015576,             0.00015576,             0.00015576
                    183,                0.44216,                0.30316,                0.86349,                0.91542,                0.97511,                 0.9755,                0.88442,                 0.5443,                0.37717,                0.80623,             0.00014869,             0.00014869,             0.00014869
                    184,                0.44275,                0.30402,                0.86325,                0.91304,                0.97583,                0.97541,                0.88837,                0.54379,                0.36638,                0.80817,             0.00014161,             0.00014161,             0.00014161
                    185,                0.44118,                0.30426,                0.86549,                0.91264,                0.98081,                0.96786,                0.87315,                0.54731,                0.36892,                0.80998,             0.00013454,             0.00013454,             0.00013454
                    186,                0.44909,                0.30203,                0.86757,                0.91981,                0.98182,                0.97601,                0.88499,                0.54524,                0.36486,                0.81058,             0.00012747,             0.00012747,             0.00012747
                    187,                0.43656,                0.29802,                0.86446,                0.91331,                0.98701,                0.97057,                0.87966,                0.53799,                0.36533,                0.80846,             0.00012039,             0.00012039,             0.00012039
                    188,                0.44218,                0.30741,                0.86748,                0.91349,                0.98701,                0.97298,                0.87834,                 0.5319,                0.35845,                0.80201,             0.00011332,             0.00011332,             0.00011332
                    189,                0.44081,                0.29847,                0.86724,                0.91755,                0.98701,                0.97067,                0.87067,                0.53655,                0.36156,                0.80546,             0.00010625,             0.00010625,             0.00010625
                    190,                0.42491,                0.29559,                 0.8595,                0.91604,                0.98701,                0.97227,                0.87902,                0.53215,                 0.3644,                0.80245,             9.9173e-05,             9.9173e-05,             9.9173e-05
                    191,                0.37382,                0.24867,                0.82067,                0.91142,                0.98701,                0.98139,                0.88979,                0.54076,                0.37285,                0.80847,             9.2099e-05,             9.2099e-05,             9.2099e-05
                    192,                0.36671,                0.24688,                0.81596,                0.91108,                0.98701,                0.97466,                0.88341,                0.53172,                0.36854,                0.80275,             8.5026e-05,             8.5026e-05,             8.5026e-05
                    193,                0.36353,                0.24956,                0.81194,                0.91797,                0.98652,                0.97431,                0.88359,                0.53201,                0.36052,                0.80468,             7.7952e-05,             7.7952e-05,             7.7952e-05
                    194,                 0.3464,                0.23695,                0.80818,                0.91378,                0.98701,                0.97297,                0.88249,                0.52324,                0.36506,                0.80105,             7.0878e-05,             7.0878e-05,             7.0878e-05
                    195,                0.35145,                0.24244,                 0.8134,                0.91444,                0.98268,                0.97297,                0.88162,                0.53368,                0.36943,                0.80527,             6.3805e-05,             6.3805e-05,             6.3805e-05
                    196,                 0.3423,                0.23484,                0.81148,                0.91505,                0.98268,                0.97352,                0.87914,                0.55245,                 0.3816,                0.81018,             5.6731e-05,             5.6731e-05,             5.6731e-05
                    197,                0.34886,                0.23709,                0.81486,                0.91058,                0.98268,                0.97273,                0.87795,                0.54951,                  0.376,                0.80762,             4.9658e-05,             4.9658e-05,             4.9658e-05
                    198,                0.33877,                0.23254,                0.81509,                0.91023,                0.98704,                0.97213,                0.88084,                0.54437,                0.37531,                0.80686,             4.2584e-05,             4.2584e-05,             4.2584e-05
                    199,                 0.3374,                0.23545,                0.81375,                0.91018,                 0.9873,                0.97222,                0.88334,                0.54165,                0.36934,                 0.8058,             3.5511e-05,             3.5511e-05,             3.5511e-05
                    200,                 0.3371,                0.23117,                0.81118,                0.91025,                0.98748,                0.97185,                0.88556,                0.53893,                0.36856,                0.80514,             2.8437e-05,             2.8437e-05,             2.8437e-05
